temp_c,hum_pct,gas_ppm,temp_class,temp_membership,hum_class,hum_membership,gas_class,gas_membership,confidence
4.5,59.4,616,0,0.85,2,0.9399999999999998,2,0.36923076923076925,2.5999999999999996
4.5,59.4,613,0,0.85,2,0.9399999999999998,2,0.4153846153846154,2.5999999999999996
4.5,59.5,623,0,0.85,2,0.95,2,0.26153846153846155,2.756
4.5,59.4,641,0,0.85,2,0.9399999999999998,3,0.525,3.3
4.5,59.4,641,0,0.85,2,0.9399999999999998,3,0.525,3.3
4.5,59.4,640,0,0.85,2,0.9399999999999998,3,0.5,3.3
4.5,59.4,646,0,0.85,2,0.9399999999999998,3,0.65,3.3
4.5,59.5,637,0,0.85,2,0.95,3,0.425,3.231428571428571
4.4,59.4,637,0,0.8533333333333334,2,0.9399999999999998,3,0.425,3.231428571428571
4.5,59.5,638,0,0.85,2,0.95,3,0.45,3.2552
4.4,59.5,638,0,0.8533333333333334,2,0.95,3,0.45,3.2552
4.5,59.5,639,0,0.85,2,0.95,3,0.475,3.2780392156862743
4.4,59.5,644,0,0.8533333333333334,2,0.95,3,0.6,3.3
4.5,59.5,638,0,0.85,2,0.95,3,0.45,3.2552
4.4,59.5,634,0,0.8533333333333334,2,0.95,3,0.35,3.1539130434782607
4.4,59.5,634,0,0.8533333333333334,2,0.95,3,0.35,3.1539130434782607
4.4,59.5,635,0,0.8533333333333334,2,0.95,3,0.375,3.1808510638297873
4.4,59.6,637,0,0.8533333333333334,2,0.9600000000000002,3,0.425,3.231428571428571
4.4,59.5,636,0,0.8533333333333334,2,0.95,3,0.4,3.2066666666666666
4.4,59.5,637,0,0.8533333333333334,2,0.95,3,0.425,3.231428571428571
4.4,59.5,656,0,0.8533333333333334,2,0.95,3,0.9,3.3
4.4,59.5,638,0,0.8533333333333334,2,0.95,3,0.45,3.2552
4.4,59.5,637,0,0.8533333333333334,2,0.95,3,0.425,3.231428571428571
4.4,59.6,636,0,0.8533333333333334,2,0.9600000000000002,3,0.4,3.2066666666666666
4.4,59.5,637,0,0.8533333333333334,2,0.95,3,0.425,3.231428571428571
4.4,59.6,639,0,0.8533333333333334,2,0.9600000000000002,3,0.475,3.2780392156862743
4.4,59.5,636,0,0.8533333333333334,2,0.95,3,0.4,3.2066666666666666
4.4,59.5,636,0,0.8533333333333334,2,0.95,3,0.4,3.2066666666666666
4.4,59.6,642,0,0.8533333333333334,2,0.9600000000000002,3,0.55,3.3
4.4,59.6,656,0,0.8533333333333334,2,0.9600000000000002,3,0.9,3.3
4.5,59.6,636,0,0.85,2,0.9600000000000002,3,0.4,3.2066666666666666
4.4,59.6,643,0,0.8533333333333334,2,0.9600000000000002,3,0.575,3.3
4.4,59.6,636,0,0.8533333333333334,2,0.9600000000000002,3,0.4,3.2066666666666666
4.4,59.6,647,0,0.8533333333333334,2,0.9600000000000002,3,0.675,3.3
4.4,59.5,637,0,0.8533333333333334,2,0.95,3,0.425,3.231428571428571
4.4,59.6,642,0,0.8533333333333334,2,0.9600000000000002,3,0.55,3.3
4.4,59.6,635,0,0.8533333333333334,2,0.9600000000000002,3,0.375,3.1808510638297873
4.4,59.6,634,0,0.8533333333333334,2,0.9600000000000002,3,0.35,3.1539130434782607
4.4,59.6,621,0,0.8533333333333334,2,0.9600000000000002,2,0.2923076923076923,2.6551515151515144
4.4,59.6,631,0,0.8533333333333334,2,0.9600000000000002,3,0.275,3.065581395348837
4.4,59.6,642,0,0.8533333333333334,2,0.9600000000000002,3,0.55,3.3
4.4,59.6,635,0,0.8533333333333334,2,0.9600000000000002,3,0.375,3.1808510638297873
4.4,59.7,632,0,0.8533333333333334,2,0.9700000000000003,3,0.3,3.096363636363636
4.4,59.6,637,0,0.8533333333333334,2,0.9600000000000002,3,0.425,3.231428571428571
4.4,59.6,637,0,0.8533333333333334,2,0.9600000000000002,3,0.425,3.231428571428571
4.4,59.6,636,0,0.8533333333333334,2,0.9600000000000002,3,0.4,3.2066666666666666
4.5,59.7,641,0,0.85,2,0.9700000000000003,3,0.525,3.3
4.4,59.6,635,0,0.8533333333333334,2,0.9600000000000002,3,0.375,3.1808510638297873
4.4,59.7,640,0,0.8533333333333334,2,0.9700000000000003,3,0.5,3.3
4.4,59.6,650,0,0.8533333333333334,2,0.9600000000000002,3,0.75,3.3
4.4,59.6,636,0,0.8533333333333334,2,0.9600000000000002,3,0.4,3.2066666666666666
4.4,59.6,632,0,0.8533333333333334,2,0.9600000000000002,3,0.3,3.096363636363636
4.4,59.6,635,0,0.8533333333333334,2,0.9600000000000002,3,0.375,3.1808510638297873
4.4,59.7,637,0,0.8533333333333334,2,0.9700000000000003,3,0.425,3.231428571428571
4.4,59.6,641,0,0.8533333333333334,2,0.9600000000000002,3,0.525,3.3
4.4,59.7,636,0,0.8533333333333334,2,0.9700000000000003,3,0.4,3.2066666666666666
4.4,59.7,632,0,0.8533333333333334,2,0.9700000000000003,3,0.3,3.096363636363636
4.4,59.7,634,0,0.8533333333333334,2,0.9700000000000003,3,0.35,3.1539130434782607
4.4,59.7,642,0,0.8533333333333334,2,0.9700000000000003,3,0.55,3.3
4.4,59.7,635,0,0.8533333333333334,2,0.9700000000000003,3,0.375,3.1808510638297873
4.4,59.7,639,0,0.8533333333333334,2,0.9700000000000003,3,0.475,3.2780392156862743
4.4,59.7,631,0,0.8533333333333334,2,0.9700000000000003,3,0.275,3.065581395348837
4.4,59.7,634,0,0.8533333333333334,2,0.9700000000000003,3,0.35,3.1539130434782607
4.4,59.7,634,0,0.8533333333333334,2,0.9700000000000003,3,0.35,3.1539130434782607
4.4,59.7,643,0,0.8533333333333334,2,0.9700000000000003,3,0.575,3.3
4.4,59.7,638,0,0.8533333333333334,2,0.9700000000000003,3,0.45,3.2552
4.4,59.7,636,0,0.8533333333333334,2,0.9700000000000003,3,0.4,3.2066666666666666
4.4,59.8,642,0,0.8533333333333334,2,0.9799999999999998,3,0.55,3.3
4.4,59.7,637,0,0.8533333333333334,2,0.9700000000000003,3,0.425,3.231428571428571
4.4,59.7,642,0,0.8533333333333334,2,0.9700000000000003,3,0.55,3.3
4.4,59.7,638,0,0.8533333333333334,2,0.9700000000000003,3,0.45,3.2552
4.4,59.7,636,0,0.8533333333333334,2,0.9700000000000003,3,0.4,3.2066666666666666
4.4,59.8,643,0,0.8533333333333334,2,0.9799999999999998,3,0.575,3.3
4.4,59.8,648,0,0.8533333333333334,2,0.9799999999999998,3,0.7,3.3
4.4,59.8,633,0,0.8533333333333334,2,0.9799999999999998,3,0.325,3.1257777777777775
4.4,59.8,643,0,0.8533333333333334,2,0.9799999999999998,3,0.575,3.3
4.4,59.8,637,0,0.8533333333333334,2,0.9799999999999998,3,0.425,3.231428571428571
4.4,59.8,641,0,0.8533333333333334,2,0.9799999999999998,3,0.525,3.3
4.4,59.7,632,0,0.8533333333333334,2,0.9700000000000003,3,0.3,3.096363636363636
4.4,59.8,633,0,0.8533333333333334,2,0.9799999999999998,3,0.325,3.1257777777777775
4.4,59.8,636,0,0.8533333333333334,2,0.9799999999999998,3,0.4,3.2066666666666666
4.4,59.8,641,0,0.8533333333333334,2,0.9799999999999998,3,0.525,3.3
4.4,59.8,640,0,0.8533333333333334,2,0.9799999999999998,3,0.5,3.3
4.4,59.8,640,0,0.8533333333333334,2,0.9799999999999998,3,0.5,3.3
4.4,59.8,635,0,0.8533333333333334,2,0.9799999999999998,3,0.375,3.1808510638297873
4.4,59.9,641,0,0.8533333333333334,2,0.9899999999999999,3,0.525,3.3
4.4,59.8,634,0,0.8533333333333334,2,0.9799999999999998,3,0.35,3.1539130434782607
4.4,59.8,638,0,0.8533333333333334,2,0.9799999999999998,3,0.45,3.2552
4.4,59.8,640,0,0.8533333333333334,2,0.9799999999999998,3,0.5,3.3
4.4,59.9,636,0,0.8533333333333334,2,0.9899999999999999,3,0.4,3.2066666666666666
4.4,59.9,638,0,0.8533333333333334,2,0.9899999999999999,3,0.45,3.2552
4.4,59.9,629,0,0.8533333333333334,2,0.9899999999999999,3,0.225,2.9995121951219503
4.4,59.8,631,0,0.8533333333333334,2,0.9799999999999998,3,0.275,3.065581395348837
4.4,59.8,649,0,0.8533333333333334,2,0.9799999999999998,3,0.725,3.3
4.4,59.9,636,0,0.8533333333333334,2,0.9899999999999999,3,0.4,3.2066666666666666
4.4,59.8,635,0,0.8533333333333334,2,0.9799999999999998,3,0.375,3.1808510638297873
4.4,59.9,639,0,0.8533333333333334,2,0.9899999999999999,3,0.475,3.2780392156862743
4.4,59.9,636,0,0.8533333333333334,2,0.9899999999999999,3,0.4,3.2066666666666666
4.4,59.9,654,0,0.8533333333333334,2,0.9899999999999999,3,0.85,3.3
4.4,59.9,636,0,0.8533333333333334,2,0.9899999999999999,3,0.4,3.2066666666666666
4.4,59.9,637,0,0.8533333333333334,2,0.9899999999999999,3,0.425,3.231428571428571
4.4,59.9,630,0,0.8533333333333334,2,0.9899999999999999,3,0.25,3.0333333333333337
4.4,59.9,634,0,0.8533333333333334,2,0.9899999999999999,3,0.35,3.1539130434782607
4.4,59.9,629,0,0.8533333333333334,2,0.9899999999999999,3,0.225,2.9995121951219503
4.4,59.9,631,0,0.8533333333333334,2,0.9899999999999999,3,0.275,3.065581395348837
4.4,60.0,631,0,0.8533333333333334,2,1.0,3,0.275,3.065581395348837
4.4,59.9,628,0,0.8533333333333334,2,0.9899999999999999,3,0.2,2.964
4.4,59.9,631,0,0.8533333333333334,2,0.9899999999999999,3,0.275,3.065581395348837
4.4,59.9,639,0,0.8533333333333334,2,0.9899999999999999,3,0.475,3.2780392156862743
4.4,59.9,635,0,0.8533333333333334,2,0.9899999999999999,3,0.375,3.1808510638297873
4.4,60.0,630,0,0.8533333333333334,2,1.0,3,0.25,3.0333333333333337
4.4,59.9,630,0,0.8533333333333334,2,0.9899999999999999,3,0.25,3.0333333333333337
4.4,59.9,626,0,0.8533333333333334,2,0.9899999999999999,2,0.2153846153846154,2.887368421052631
4.4,59.9,632,0,0.8533333333333334,2,0.9899999999999999,3,0.3,3.096363636363636
4.4,60.0,645,0,0.8533333333333334,2,1.0,3,0.625,3.3
4.4,60.0,626,0,0.8533333333333334,2,1.0,2,0.2153846153846154,2.887368421052631
4.4,59.9,638,0,0.8533333333333334,2,0.9899999999999999,3,0.45,3.2552
4.4,59.9,628,0,0.8533333333333334,2,0.9899999999999999,3,0.2,2.964
4.4,59.9,629,0,0.8533333333333334,2,0.9899999999999999,3,0.225,2.9995121951219503
4.4,59.9,635,0,0.8533333333333334,2,0.9899999999999999,3,0.375,3.1808510638297873
4.4,60.0,630,0,0.8533333333333334,2,1.0,3,0.25,3.0333333333333337
4.4,60.0,636,0,0.8533333333333334,2,1.0,3,0.4,3.2066666666666666
4.4,60.0,637,0,0.8533333333333334,2,1.0,3,0.425,3.231428571428571
4.4,60.0,633,0,0.8533333333333334,2,1.0,3,0.325,3.1257777777777775
4.4,60.0,630,0,0.8533333333333334,2,1.0,3,0.25,3.0333333333333337
4.4,60.0,627,0,0.8533333333333334,2,1.0,2,0.2,2.9266666666666667
4.4,60.0,645,0,0.8533333333333334,2,1.0,3,0.625,3.3
4.4,60.0,640,0,0.8533333333333334,2,1.0,3,0.5,3.3
4.4,60.0,637,0,0.8533333333333334,2,1.0,3,0.425,3.231428571428571
4.4,60.0,630,0,0.8533333333333334,2,1.0,3,0.25,3.0333333333333337
4.4,60.0,637,0,0.8533333333333334,2,1.0,3,0.425,3.231428571428571
4.4,60.0,633,0,0.8533333333333334,2,1.0,3,0.325,3.1257777777777775
4.4,60.1,640,0,0.8533333333333334,2,0.9799999999999998,3,0.5,3.2989898989898987
4.4,60.1,637,0,0.8533333333333334,2,0.9799999999999998,3,0.425,3.2304184704184697
4.4,60.1,633,0,0.8533333333333334,2,0.9799999999999998,3,0.325,3.1247676767676764
4.4,60.1,634,0,0.8533333333333334,2,0.9799999999999998,3,0.35,3.1529029424681596
4.4,60.1,636,0,0.8533333333333334,2,0.9799999999999998,3,0.4,3.2056565656565654
4.4,60.1,635,0,0.8533333333333334,2,0.9799999999999998,3,0.375,3.179840962819686
4.4,60.1,631,0,0.8533333333333334,2,0.9799999999999998,3,0.275,3.064571294338736
4.4,60.1,640,0,0.8533333333333334,2,0.9799999999999998,3,0.5,3.2989898989898987
4.4,60.1,629,0,0.8533333333333334,2,0.9799999999999998,3,0.225,2.998502094111849
4.4,60.1,638,0,0.8533333333333334,2,0.9799999999999998,3,0.45,3.2541898989898987
4.4,60.1,633,0,0.8533333333333334,2,0.9799999999999998,3,0.325,3.1247676767676764
4.4,60.1,637,0,0.8533333333333334,2,0.9799999999999998,3,0.425,3.2304184704184697
4.4,60.1,631,0,0.8533333333333334,2,0.9799999999999998,3,0.275,3.064571294338736
4.4,60.2,633,0,0.8533333333333334,2,0.9599999999999994,3,0.325,3.1237369614512467
4.4,60.2,638,0,0.8533333333333334,2,0.9599999999999994,3,0.45,3.2531591836734695
4.4,60.1,633,0,0.8533333333333334,2,0.9799999999999998,3,0.325,3.1247676767676764
4.4,60.2,639,0,0.8533333333333334,2,0.9599999999999994,3,0.475,3.275998399359744
4.4,60.2,634,0,0.8533333333333334,2,0.9599999999999994,3,0.35,3.1518722271517303
4.4,60.2,631,0,0.8533333333333334,2,0.9599999999999994,3,0.275,3.0635405790223063
4.4,60.2,629,0,0.8533333333333334,2,0.9599999999999994,3,0.225,2.99747137879542
4.4,60.2,629,0,0.8533333333333334,2,0.9599999999999994,3,0.225,2.99747137879542
4.4,60.2,631,0,0.8533333333333334,2,0.9599999999999994,3,0.275,3.0635405790223063
4.4,60.2,637,0,0.8533333333333334,2,0.9599999999999994,3,0.425,3.2293877551020405
4.4,60.2,635,0,0.8533333333333334,2,0.9599999999999994,3,0.375,3.1788102475032565
4.4,60.2,646,0,0.8533333333333334,2,0.9599999999999994,3,0.65,3.297959183673469
4.4,60.2,634,0,0.8533333333333334,2,0.9599999999999994,3,0.35,3.1518722271517303
4.4,60.2,638,0,0.8533333333333334,2,0.9599999999999994,3,0.45,3.2531591836734695
4.4,60.2,628,0,0.8533333333333334,2,0.9599999999999994,3,0.2,2.9619591836734696
4.4,60.2,638,0,0.8533333333333334,2,0.9599999999999994,3,0.45,3.2531591836734695
4.4,60.2,632,0,0.8533333333333334,2,0.9599999999999994,3,0.3,3.094322820037106
4.4,60.2,633,0,0.8533333333333334,2,0.9599999999999994,3,0.325,3.1237369614512467
4.4,60.2,636,0,0.8533333333333334,2,0.9599999999999994,3,0.4,3.204625850340136
4.4,60.2,648,0,0.8533333333333334,2,0.9599999999999994,3,0.7,3.297959183673469
4.4,60.3,638,0,0.8533333333333334,2,0.9400000000000006,3,0.45,3.2521072164948452
4.4,60.2,632,0,0.8533333333333334,2,0.9599999999999994,3,0.3,3.094322820037106
4.4,60.3,634,0,0.8533333333333334,2,0.9400000000000006,3,0.35,3.150820259973106
4.4,60.3,632,0,0.8533333333333334,2,0.9400000000000006,3,0.3,3.0932708528584816
4.4,60.3,637,0,0.8533333333333334,2,0.9400000000000006,3,0.425,3.2283357879234162
4.4,60.3,635,0,0.8533333333333334,2,0.9400000000000006,3,0.375,3.1777582803246327
4.4,60.2,629,0,0.8533333333333334,2,0.9599999999999994,3,0.225,2.99747137879542
4.4,60.3,639,0,0.8533333333333334,2,0.9400000000000006,3,0.475,3.2749464321811197
4.4,60.3,631,0,0.8533333333333334,2,0.9400000000000006,3,0.275,3.0624886118436825
4.5,60.3,645,0,0.85,2,0.9400000000000006,3,0.625,3.296907216494845
4.4,60.3,628,0,0.8533333333333334,2,0.9400000000000006,3,0.2,2.9609072164948453
4.4,60.3,631,0,0.8533333333333334,2,0.9400000000000006,3,0.275,3.0624886118436825
4.4,60.3,639,0,0.8533333333333334,2,0.9400000000000006,3,0.475,3.2749464321811197
4.4,60.3,641,0,0.8533333333333334,2,0.9400000000000006,3,0.525,3.296907216494845
4.4,60.3,637,0,0.8533333333333334,2,0.9400000000000006,3,0.425,3.2283357879234162
4.5,60.3,628,0,0.85,2,0.9400000000000006,3,0.2,2.9609072164948453
4.4,60.3,631,0,0.8533333333333334,2,0.9400000000000006,3,0.275,3.0624886118436825
4.4,60.3,633,0,0.8533333333333334,2,0.9400000000000006,3,0.325,3.122684994272623
4.4,60.4,632,0,0.8533333333333334,2,0.9200000000000003,3,0.3,3.0921969696969693
4.4,60.4,639,0,0.8533333333333334,2,0.9200000000000003,3,0.475,3.2738725490196074
4.4,60.4,633,0,0.8533333333333334,2,0.9200000000000003,3,0.325,3.121611111111111
4.4,60.4,631,0,0.8533333333333334,2,0.9200000000000003,3,0.275,3.0614147286821707
4.5,60.4,630,0,0.85,2,0.9200000000000003,3,0.25,3.029166666666667
4.4,60.4,634,0,0.8533333333333334,2,0.9200000000000003,3,0.35,3.149746376811594
4.4,60.4,638,0,0.8533333333333334,2,0.9200000000000003,3,0.45,3.251033333333333
4.4,60.3,631,0,0.8533333333333334,2,0.9400000000000006,3,0.275,3.0624886118436825
4.5,60.3,632,0,0.85,2,0.9400000000000006,3,0.3,3.0932708528584816
4.4,60.4,637,0,0.8533333333333334,2,0.9200000000000003,3,0.425,3.227261904761904
4.5,60.4,633,0,0.85,2,0.9200000000000003,3,0.325,3.121611111111111
4.5,60.4,639,0,0.85,2,0.9200000000000003,3,0.475,3.2738725490196074
4.5,60.4,634,0,0.85,2,0.9200000000000003,3,0.35,3.149746376811594
4.5,60.4,637,0,0.85,2,0.9200000000000003,3,0.425,3.227261904761904
4.5,60.4,634,0,0.85,2,0.9200000000000003,3,0.35,3.149746376811594
4.5,60.4,631,0,0.85,2,0.9200000000000003,3,0.275,3.0614147286821707
4.5,60.4,647,0,0.85,2,0.9200000000000003,3,0.675,3.2958333333333334
4.5,60.4,632,0,0.85,2,0.9200000000000003,3,0.3,3.0921969696969693
4.5,60.4,636,0,0.85,2,0.9200000000000003,3,0.4,3.2024999999999997
4.5,60.4,633,0,0.85,2,0.9200000000000003,3,0.325,3.121611111111111
4.5,60.4,632,0,0.85,2,0.9200000000000003,3,0.3,3.0921969696969693
4.5,60.4,637,0,0.85,2,0.9200000000000003,3,0.425,3.227261904761904
4.5,60.4,639,0,0.85,2,0.9200000000000003,3,0.475,3.2738725490196074
4.5,60.4,633,0,0.85,2,0.9200000000000003,3,0.325,3.121611111111111
4.5,60.5,634,0,0.85,2,0.9,3,0.35,3.148649885583524
4.5,60.5,634,0,0.85,2,0.9,3,0.35,3.148649885583524
4.5,60.4,630,0,0.85,2,0.9200000000000003,3,0.25,3.029166666666667
4.5,60.4,639,0,0.85,2,0.9200000000000003,3,0.475,3.2738725490196074
4.5,60.4,636,0,0.85,2,0.9200000000000003,3,0.4,3.2024999999999997
4.5,60.4,632,0,0.85,2,0.9200000000000003,3,0.3,3.0921969696969693
4.5,60.3,633,0,0.85,2,0.9400000000000006,3,0.325,3.122684994272623
4.5,60.4,632,0,0.85,2,0.9200000000000003,3,0.3,3.0921969696969693
4.5,60.4,627,0,0.85,2,0.9200000000000003,2,0.2,2.9225000000000003
4.5,60.4,639,0,0.85,2,0.9200000000000003,3,0.475,3.2738725490196074
4.5,60.4,634,0,0.85,2,0.9200000000000003,3,0.35,3.149746376811594
4.5,60.4,635,0,0.85,2,0.9200000000000003,3,0.375,3.176684397163121
4.5,60.4,630,0,0.85,2,0.9200000000000003,3,0.25,3.029166666666667
4.5,60.4,637,0,0.85,2,0.9200000000000003,3,0.425,3.227261904761904
4.5,60.4,633,0,0.85,2,0.9200000000000003,3,0.325,3.121611111111111
4.5,60.4,635,0,0.85,2,0.9200000000000003,3,0.375,3.176684397163121
4.5,60.4,632,0,0.85,2,0.9200000000000003,3,0.3,3.0921969696969693
4.5,60.4,634,0,0.85,2,0.9200000000000003,3,0.35,3.149746376811594
4.5,60.5,630,0,0.85,2,0.9,3,0.25,3.028070175438597
4.5,60.4,634,0,0.85,2,0.9200000000000003,3,0.35,3.149746376811594
4.5,60.5,632,0,0.85,2,0.9,3,0.3,3.0911004784688996
4.5,60.5,633,0,0.85,2,0.9,3,0.325,3.120514619883041
4.5,60.4,625,0,0.85,2,0.9200000000000003,2,0.23076923076923078,2.8417792792792795
4.5,60.4,628,0,0.85,2,0.9200000000000003,3,0.2,2.959833333333333
4.5,60.5,641,0,0.85,2,0.9,3,0.525,3.294736842105263
4.5,60.4,639,0,0.85,2,0.9200000000000003,3,0.475,3.2738725490196074
4.5,60.4,630,0,0.85,2,0.9200000000000003,3,0.25,3.029166666666667
4.5,60.4,623,0,0.85,2,0.9200000000000003,2,0.26153846153846155,2.751833333333333
4.5,60.4,628,0,0.85,2,0.9200000000000003,3,0.2,2.959833333333333
4.5,60.4,625,0,0.85,2,0.9200000000000003,2,0.23076923076923078,2.8417792792792795
4.5,60.4,625,0,0.85,2,0.9200000000000003,2,0.23076923076923078,2.8417792792792795
4.5,60.3,622,0,0.85,2,0.9400000000000006,2,0.27692307692307694,2.703966040024257
4.5,60.4,623,0,0.85,2,0.9200000000000003,2,0.26153846153846155,2.751833333333333
4.5,60.4,623,0,0.85,2,0.9200000000000003,2,0.26153846153846155,2.751833333333333
4.5,60.4,630,0,0.85,2,0.9200000000000003,3,0.25,3.029166666666667
4.5,60.4,622,0,0.85,2,0.9200000000000003,2,0.27692307692307694,2.7028921568627453
4.5,60.4,623,0,0.85,2,0.9200000000000003,2,0.26153846153846155,2.751833333333333
4.5,60.4,627,0,0.85,2,0.9200000000000003,2,0.2,2.9225000000000003
4.5,60.4,621,0,0.85,2,0.9200000000000003,2,0.2923076923076923,2.650984848484848
4.5,60.3,620,0,0.85,2,0.9400000000000006,2,0.3076923076923077,2.596907216494845
4.5,60.4,621,0,0.85,2,0.9200000000000003,2,0.2923076923076923,2.650984848484848
4.5,60.3,636,0,0.85,2,0.9400000000000006,3,0.4,3.203573883161512
4.5,60.4,622,0,0.85,2,0.9200000000000003,2,0.27692307692307694,2.7028921568627453
4.5,60.4,628,0,0.85,2,0.9200000000000003,3,0.2,2.959833333333333
4.4,60.3,622,0,0.8533333333333334,2,0.9400000000000006,2,0.27692307692307694,2.703966040024257
4.4,60.3,619,0,0.8533333333333334,2,0.9400000000000006,2,0.3230769230769231,2.596907216494845
4.4,60.3,627,0,0.8533333333333334,2,0.9400000000000006,2,0.2,2.923573883161512
4.4,60.3,620,0,0.8533333333333334,2,0.9400000000000006,2,0.3076923076923077,2.596907216494845
4.4,60.3,624,0,0.8533333333333334,2,0.9400000000000006,2,0.24615384615384617,2.7991294387170673
4.4,60.2,631,0,0.8533333333333334,2,0.9599999999999994,3,0.275,3.0635405790223063
4.4,60.3,624,0,0.8533333333333334,2,0.9400000000000006,2,0.24615384615384617,2.7991294387170673
4.4,60.3,621,0,0.8533333333333334,2,0.9400000000000006,2,0.2923076923076923,2.6520587316463597
4.4,60.3,625,0,0.8533333333333334,2,0.9400000000000006,2,0.23076923076923078,2.8428531624407913
4.4,60.3,622,0,0.8533333333333334,2,0.9400000000000006,2,0.27692307692307694,2.703966040024257
4.4,60.2,618,0,0.8533333333333334,2,0.9599999999999994,2,0.3384615384615385,2.597959183673469
4.4,60.2,626,0,0.8533333333333334,2,0.9599999999999994,2,0.2153846153846154,2.8853276047261005
4.4,60.3,618,0,0.8533333333333334,2,0.9400000000000006,2,0.3384615384615385,2.596907216494845
4.4,60.3,617,0,0.8533333333333334,2,0.9400000000000006,2,0.35384615384615387,2.596907216494845
4.4,60.2,614,0,0.8533333333333334,2,0.9599999999999994,2,0.4,2.5979591836734697
4.4,60.2,623,0,0.8533333333333334,2,0.9599999999999994,2,0.26153846153846155,2.7539591836734694
4.4,60.2,619,0,0.8533333333333334,2,0.9599999999999994,2,0.3230769230769231,2.597959183673469
4.4,60.3,615,0,0.8533333333333334,2,0.9400000000000006,2,0.38461538461538464,2.596907216494845
4.4,60.3,624,0,0.8533333333333334,2,0.9400000000000006,2,0.24615384615384617,2.7991294387170673
4.4,60.2,633,0,0.8533333333333334,2,0.9599999999999994,3,0.325,3.1237369614512467
4.4,60.2,618,0,0.8533333333333334,2,0.9599999999999994,2,0.3384615384615385,2.597959183673469
4.4,60.3,616,0,0.8533333333333334,2,0.9400000000000006,2,0.36923076923076925,2.596907216494845
4.4,60.2,620,0,0.8533333333333334,2,0.9599999999999994,2,0.3076923076923077,2.597959183673469
4.4,60.3,622,0,0.8533333333333334,2,0.9400000000000006,2,0.27692307692307694,2.703966040024257
4.4,60.2,612,0,0.8533333333333334,2,0.9599999999999994,2,0.4307692307692308,2.597959183673469
4.4,60.2,614,0,0.8533333333333334,2,0.9599999999999994,2,0.4,2.5979591836734697
4.4,60.2,614,0,0.8533333333333334,2,0.9599999999999994,2,0.4,2.5979591836734697
4.4,60.2,617,0,0.8533333333333334,2,0.9599999999999994,2,0.35384615384615387,2.597959183673469
4.4,60.2,619,0,0.8533333333333334,2,0.9599999999999994,2,0.3230769230769231,2.597959183673469
4.4,60.2,618,0,0.8533333333333334,2,0.9599999999999994,2,0.3384615384615385,2.597959183673469
4.3,60.3,622,0,0.8566666666666667,2,0.9400000000000006,2,0.27692307692307694,2.703966040024257
4.4,60.3,618,0,0.8533333333333334,2,0.9400000000000006,2,0.3384615384615385,2.596907216494845
4.3,60.2,618,0,0.8566666666666667,2,0.9599999999999994,2,0.3384615384615385,2.597959183673469
4.3,60.3,615,0,0.8566666666666667,2,0.9400000000000006,2,0.38461538461538464,2.596907216494845
4.3,60.3,616,0,0.8566666666666667,2,0.9400000000000006,2,0.36923076923076925,2.596907216494845
4.3,60.3,633,0,0.8566666666666667,2,0.9400000000000006,3,0.325,3.122684994272623
4.3,60.3,621,0,0.8566666666666667,2,0.9400000000000006,2,0.2923076923076923,2.6520587316463597
